Entity,Code,Day,p_proj_all_ages
Austria,AUT,2023-07-23,1.5780433
Austria,AUT,2023-07-30,-5.316917
Austria,AUT,2023-08-06,-7.7890067
Austria,AUT,2023-08-13,5.011609
Austria,AUT,2023-08-20,2.8685791
Austria,AUT,2023-08-27,8.884666
Austria,AUT,2023-09-03,-3.9721508
Austria,AUT,2023-09-10,7.445608
Austria,AUT,2023-09-17,7.9825077
Austria,AUT,2023-09-24,2.4360185
Austria,AUT,2023-10-01,-1.1258278
Austria,AUT,2023-10-08,0.91683567
Austria,AUT,2023-10-15,4.1479373
Austria,AUT,2023-10-22,6.8281956
Austria,AUT,2023-10-29,13.286802
Austria,AUT,2023-11-05,10.996517
Austria,AUT,2023-11-12,12.999092
Austria,AUT,2023-11-19,13.5277815
Austria,AUT,2023-11-26,15.072315
Austria,AUT,2023-12-03,24.25849
Austria,AUT,2023-12-10,13.86621
Austria,AUT,2023-12-17,19.316803
Austria,AUT,2023-12-24,21.985815
Austria,AUT,2023-12-31,9.720345
Azerbaijan,AZE,2020-01-31,-5.0335674
Azerbaijan,AZE,2020-02-29,1.1563034
Azerbaijan,AZE,2020-03-31,23.05601
Azerbaijan,AZE,2020-04-30,-14.861089
Azerbaijan,AZE,2020-05-31,-10.787006
Azerbaijan,AZE,2020-06-30,45.569317
Azerbaijan,AZE,2020-07-31,28.077051
Azerbaijan,AZE,2020-08-31,8.120267
Azerbaijan,AZE,2020-09-30,8.325742
Azerbaijan,AZE,2020-10-31,25.119186
Azerbaijan,AZE,2020-11-30,77.26714
Azerbaijan,AZE,2020-12-31,192.39766
Azerbaijan,AZE,2021-01-31,45.328594
Azerbaijan,AZE,2021-02-28,6.988336
Azerbaijan,AZE,2021-03-31,19.724106
Azerbaijan,AZE,2021-04-30,38.771683
Azerbaijan,AZE,2021-05-31,12.12428
Azerbaijan,AZE,2021-06-30,21.015999
Azerbaijan,AZE,2021-07-31,0.95457536
Azerbaijan,AZE,2021-08-31,38.161953
Azerbaijan,AZE,2021-09-30,79.23788
Azerbaijan,AZE,2021-10-31,28.589561
Azerbaijan,AZE,2021-11-30,59.86388
Azerbaijan,AZE,2021-12-31,42.536697
Azerbaijan,AZE,2022-01-31,8.864609
Azerbaijan,AZE,2022-02-28,29.671064
Azerbaijan,AZE,2022-03-31,29.128183
Azerbaijan,AZE,2022-04-30,-6.3670444
Azerbaijan,AZE,2022-05-31,-10.888046
Azerbaijan,AZE,2022-06-30,3.730223
Azerbaijan,AZE,2022-07-31,-9.443932
Azerbaijan,AZE,2022-08-31,-3.44231
Azerbaijan,AZE,2022-09-30,8.797664
Azerbaijan,AZE,2022-10-31,-12.771457
Azerbaijan,AZE,2022-11-30,8.958181
Azerbaijan,AZE,2022-12-31,2.0229585
Azerbaijan,AZE,2023-01-31,4.6130614
Azerbaijan,AZE,2023-02-28,5.846025
Azerbaijan,AZE,2023-03-31,13.969054
Azerbaijan,AZE,2023-04-30,-16.067987
Azerbaijan,AZE,2023-05-31,0.59809387
Azerbaijan,AZE,2023-06-30,-7.9888186
Azerbaijan,AZE,2023-07-31,-2.5493457
Azerbaijan,AZE,2023-08-31,11.688525
Azerbaijan,AZE,2023-09-30,6.2923975
Azerbaijan,AZE,2023-10-31,6.503854
Azerbaijan,AZE,2023-11-30,-1.5449632
Azerbaijan,AZE,2023-12-31,5.820526
Bahamas,BHS,2020-01-31,1.6326531
Bahamas,BHS,2020-02-29,-10.008411
Bahamas,BHS,2020-03-31,-5.5319147
Bahamas,BHS,2020-04-30,2.1555793
Bahamas,BHS,2020-05-31,-12.053572
Bahamas,BHS,2020-06-30,-8.424906
Bahamas,BHS,2020-07-31,11.535198
Bahamas,BHS,2020-08-31,38.324875
Bahamas,BHS,2020-09-30,36.842106
Bahamas,BHS,2020-10-31,45.471176
Bahamas,BHS,2020-11-30,16.666666
Bahamas,BHS,2020-12-31,3.0434783
Bahamas,BHS,2021-01-31,-7.7287087
Bahamas,BHS,2021-02-28,-11.120128
Bahamas,BHS,2021-03-31,-1.888344
Bahamas,BHS,2021-04-30,5.855856
Bahamas,BHS,2021-05-31,0.601889
Bahamas,BHS,2021-06-30,2.6431718
Bahamas,BHS,2021-07-31,37.07038
Bahamas,BHS,2021-08-31,114.28571
Bahamas,BHS,2021-09-30,106.25528
Bahamas,BHS,2021-10-31,74.735916
Bahamas,BHS,2021-11-30,4.0763197
Bahamas,BHS,2021-12-31,13.160098
Barbados,BRB,2020-01-31,-10.337551
Barbados,BRB,2020-02-29,-2.7777753
Barbados,BRB,2020-03-31,8.637575
Barbados,BRB,2020-04-30,-17.641764
Barbados,BRB,2020-05-31,-4.147107
Barbados,BRB,2020-06-30,9.374997
Barbados,BRB,2020-07-31,0.17497545
Barbados,BRB,2020-08-31,9.389671
Barbados,BRB,2020-09-30,-21.757322
Barbados,BRB,2020-10-31,-9.638555
Barbados,BRB,2020-11-30,-11.063829
Barbados,BRB,2020-12-31,7.9749117
Barbados,BRB,2021-01-31,-40.221146
Barbados,BRB,2021-02-28,-6.5420537
Barbados,BRB,2021-03-31,40.2439
Barbados,BRB,2021-04-30,-16.81338
Barbados,BRB,2021-05-31,-15.195704
Barbados,BRB,2021-06-30,10.512126
Barbados,BRB,2021-07-31,-38.78425
Barbados,BRB,2021-08-31,13.761468
Barbados,BRB,2021-09-30,-3.2786884
Barbados,BRB,2021-10-31,9.84252
Barbados,BRB,2021-11-30,24.166666
Barbados,BRB,2021-12-31,40.22787
Barbados,BRB,2022-01-31,0.8831543
Barbados,BRB,2022-02-28,18.552416
Barbados,BRB,2022-03-31,79.880646
Barbados,BRB,2022-04-30,26.184326
Barbados,BRB,2022-05-31,3.5391543
Barbados,BRB,2022-06-30,26.098415
Barbados,BRB,2022-07-31,-25.398157
Barbados,BRB,2022-08-31,32.286995
Barbados,BRB,2022-09-30,2.4096386
Barbados,BRB,2022-10-31,6.949807
Barbados,BRB,2022-11-30,-2.857143
Barbados,BRB,2022-12-31,8.061751
Barbados,BRB,2023-01-31,3.5750127
Barbados,BRB,2023-02-28,17.407255
Barbados,BRB,2023-03-31,16.492693
Barbados,BRB,2023-04-30,-13.116831
Barbados,BRB,2023-05-31,23.10536
Barbados,BRB,2023-06-30,32.04301
Barbados,BRB,2023-07-31,-5.13347
Barbados,BRB,2023-08-31,34.26942
Barbados,BRB,2023-09-30,7.1287932
Belarus,BLR,2020-01-31,-6.79667
Belarus,BLR,2020-02-29,-3.3343751
Belarus,BLR,2020-03-31,-1.3937664
Belarus,BLR,2020-04-30,5.700605
Belarus,BLR,2020-05-31,15.706313
Belarus,BLR,2020-06-30,38.652462
Belarus,BLR,2020-07-31,12.514774
Belarus,BLR,2020-08-31,11.88954
Belarus,BLR,2020-09-30,16.013798
Belarus,BLR,2020-10-31,21.507753
Belarus,BLR,2020-11-30,62.170883
Belarus,BLR,2020-12-31,71.41712
Belarus,BLR,2021-01-31,39.89903
Belarus,BLR,2021-02-28,25.862202
Belarus,BLR,2021-03-31,1.6056603
Belgium,BEL,2020-01-05,-6.3430195
Belgium,BEL,2020-01-12,-1.5866474
Belgium,BEL,2020-01-19,-4.2891984
Belgium,BEL,2020-01-26,-8.823896
Belgium,BEL,2020-02-02,-5.9443455
Belgium,BEL,2020-02-09,-12.656548
Belgium,BEL,2020-02-16,-8.397856
Belgium,BEL,2020-02-23,-7.318643
Belgium,BEL,2020-03-01,-11.446232
Belgium,BEL,2020-03-08,-9.629446
Belgium,BEL,2020-03-15,-4.5095105
Belgium,BEL,2020-03-22,10.223982
Belgium,BEL,2020-03-29,43.94383
Belgium,BEL,2020-04-05,90.16316
Belgium,BEL,2020-04-12,105.349014
Belgium,BEL,2020-04-19,80.960754
Belgium,BEL,2020-04-26,49.918606
Belgium,BEL,2020-05-03,21.02038
Belgium,BEL,2020-05-10,18.018866
Belgium,BEL,2020-05-17,3.3348527
Belgium,BEL,2020-05-24,5.948808
Belgium,BEL,2020-05-31,2.943464
Belgium,BEL,2020-06-07,-3.9457538
Belgium,BEL,2020-06-14,2.3443816
Belgium,BEL,2020-06-21,-4.9804435
Belgium,BEL,2020-06-28,4.02241
Belgium,BEL,2020-07-05,-12.392843
Belgium,BEL,2020-07-12,-9.409164
Belgium,BEL,2020-07-19,-2.142441
Belgium,BEL,2020-07-26,-9.077207
Belgium,BEL,2020-08-02,3.5473037
Belgium,BEL,2020-08-09,9.394212
Belgium,BEL,2020-08-16,55.775364
Belgium,BEL,2020-08-23,16.781782
Belgium,BEL,2020-08-30,-1.255979
Belgium,BEL,2020-09-06,2.6100154
Belgium,BEL,2020-09-13,-1.8447828
Belgium,BEL,2020-09-20,6.726317
Belgium,BEL,2020-09-27,0.70959264
Belgium,BEL,2020-10-04,-2.2353492
Belgium,BEL,2020-10-11,2.2383232
Belgium,BEL,2020-10-18,7.8553915
Belgium,BEL,2020-10-25,32.329998
Belgium,BEL,2020-11-01,65.90001
Belgium,BEL,2020-11-08,84.31177
Belgium,BEL,2020-11-15,68.32606
Belgium,BEL,2020-11-22,51.402584
Belgium,BEL,2020-11-29,37.820965
Belgium,BEL,2020-12-06,25.21417
Belgium,BEL,2020-12-13,25.45693
Belgium,BEL,2020-12-20,21.572985
Belgium,BEL,2020-12-27,17.076006
Belgium,BEL,2021-01-03,9.202342
Belgium,BEL,2021-01-10,3.4612963
Belgium,BEL,2021-01-17,-1.1836495
Belgium,BEL,2021-01-24,0.8733846
Belgium,BEL,2021-01-31,0.6002898
Belgium,BEL,2021-02-07,-9.112703
Belgium,BEL,2021-02-14,-10.376788
Belgium,BEL,2021-02-21,-7.974727
Belgium,BEL,2021-02-28,-13.861901
Belgium,BEL,2021-03-07,-20.603645
Belgium,BEL,2021-03-14,-11.893369
Belgium,BEL,2021-03-21,-10.125335
Belgium,BEL,2021-03-28,-8.651149
Belgium,BEL,2021-04-04,-0.13063212
Belgium,BEL,2021-04-11,4.3688197
Belgium,BEL,2021-04-18,3.6728415
Belgium,BEL,2021-04-25,8.143801
Belgium,BEL,2021-05-02,8.675256
Belgium,BEL,2021-05-09,12.252528
Belgium,BEL,2021-05-16,2.6046534
Belgium,BEL,2021-05-23,2.669298
Belgium,BEL,2021-05-30,1.6146259
Belgium,BEL,2021-06-06,3.5074046
Belgium,BEL,2021-06-13,0.36876833
Belgium,BEL,2021-06-20,5.9502645
Belgium,BEL,2021-06-27,-7.08357
Belgium,BEL,2021-07-04,2.0051863
Belgium,BEL,2021-07-11,-9.289294
Belgium,BEL,2021-07-18,2.7548642
Belgium,BEL,2021-07-25,5.326939
Belgium,BEL,2021-08-01,-4.972599
Belgium,BEL,2021-08-08,-0.07985094
Belgium,BEL,2021-08-15,1.1506556
Belgium,BEL,2021-08-22,-0.44906393
Belgium,BEL,2021-08-29,-1.7890139
Belgium,BEL,2021-09-05,2.7826009
Belgium,BEL,2021-09-12,9.2824955
Belgium,BEL,2021-09-19,2.0188425
Belgium,BEL,2021-09-26,0.48509917
Belgium,BEL,2021-10-03,2.0150497
Belgium,BEL,2021-10-10,4.6837587
Belgium,BEL,2021-10-17,10.327357
Belgium,BEL,2021-10-24,16.86102
Belgium,BEL,2021-10-31,17.235125
Belgium,BEL,2021-11-07,15.1530485
Belgium,BEL,2021-11-14,19.11787
Belgium,BEL,2021-11-21,17.667273
Belgium,BEL,2021-11-28,18.45179
Belgium,BEL,2021-12-05,30.071995
Belgium,BEL,2021-12-12,20.684065
Belgium,BEL,2021-12-19,14.448303
Belgium,BEL,2021-12-26,8.106909
Belgium,BEL,2022-01-02,9.603761
Belgium,BEL,2022-01-09,-0.95726126
Belgium,BEL,2022-01-16,-8.378044
Belgium,BEL,2022-01-23,-2.4107344
Belgium,BEL,2022-01-30,4.7311273
Belgium,BEL,2022-02-06,5.1011477
Belgium,BEL,2022-02-13,2.9921749
Belgium,BEL,2022-02-20,-2.7833002
Belgium,BEL,2022-02-27,-7.5104856
Belgium,BEL,2022-03-06,-14.714926
Belgium,BEL,2022-03-13,-1.3174025
Belgium,BEL,2022-03-20,2.1832192
Belgium,BEL,2022-03-27,3.6047673
Belgium,BEL,2022-04-03,12.929404
Belgium,BEL,2022-04-10,20.322123
Belgium,BEL,2022-04-17,16.888714
Belgium,BEL,2022-04-24,14.401798
Belgium,BEL,2022-05-01,8.815973
Belgium,BEL,2022-05-08,11.848674
Belgium,BEL,2022-05-15,1.6521579
Belgium,BEL,2022-05-22,5.951537
Belgium,BEL,2022-05-29,-2.273653
Belgium,BEL,2022-06-05,6.095275
Belgium,BEL,2022-06-12,3.3486667
Belgium,BEL,2022-06-19,13.768899
Belgium,BEL,2022-06-26,5.7471266
Belgium,BEL,2022-07-03,3.5267937
Belgium,BEL,2022-07-10,0.6651457
Belgium,BEL,2022-07-17,10.673432
Belgium,BEL,2022-07-24,13.015508
Belgium,BEL,2022-07-31,1.2479897
Belgium,BEL,2022-08-07,9.761293
Belgium,BEL,2022-08-14,14.741801
Belgium,BEL,2022-08-21,13.830826
Belgium,BEL,2022-08-28,9.338689
Belgium,BEL,2022-09-04,4.4013886
Belgium,BEL,2022-09-11,8.513644
Belgium,BEL,2022-09-18,2.4894898
Belgium,BEL,2022-09-25,8.846444
Belgium,BEL,2022-10-02,9.847288
Belgium,BEL,2022-10-09,13.089164
Belgium,BEL,2022-10-16,10.122301
Belgium,BEL,2022-10-23,10.098175
Belgium,BEL,2022-10-30,9.217429
Belgium,BEL,2022-11-06,1.3773521
Belgium,BEL,2022-11-13,2.6526527
Belgium,BEL,2022-11-20,1.6999104
Belgium,BEL,2022-11-27,5.3811684
Belgium,BEL,2022-12-04,6.938342
Belgium,BEL,2022-12-11,15.816326
Belgium,BEL,2022-12-18,18.965834
Belgium,BEL,2022-12-25,35.246998
Belgium,BEL,2023-01-01,28.102873
Belgium,BEL,2023-01-08,17.684126
Belgium,BEL,2023-01-15,10.106139
Belgium,BEL,2023-01-22,-2.7564766
Belgium,BEL,2023-01-29,-3.52805
Belgium,BEL,2023-02-05,-4.748568
Belgium,BEL,2023-02-12,-5.8956494
Belgium,BEL,2023-02-19,-3.9111943
Belgium,BEL,2023-02-26,-7.245207
Belgium,BEL,2023-03-05,-8.187019
Belgium,BEL,2023-03-12,-1.5762539
Belgium,BEL,2023-03-19,-1.1695175
Belgium,BEL,2023-03-26,-2.461175
Belgium,BEL,2023-04-02,1.1053463
Belgium,BEL,2023-04-09,-0.15645231
Belgium,BEL,2023-04-16,-0.13909072
Belgium,BEL,2023-04-23,0.04409507
Belgium,BEL,2023-04-30,-2.715269
Belgium,BEL,2023-05-07,-1.3936772
Belgium,BEL,2023-05-14,2.6783493
Belgium,BEL,2023-05-21,3.5060112
Belgium,BEL,2023-05-28,-1.7296813
Belgium,BEL,2023-06-04,0.8276521
Belgium,BEL,2023-06-11,13.347971
Belgium,BEL,2023-06-18,15.4947815
Belgium,BEL,2023-06-25,0.55953306
Belgium,BEL,2023-07-02,1.658984
Belgium,BEL,2023-07-09,-3.7210007
Belgium,BEL,2023-07-16,6.400216
Belgium,BEL,2023-07-23,-7.205067
Belgium,BEL,2023-07-30,-6.5222864
Belgium,BEL,2023-08-06,-5.1250587
Belgium,BEL,2023-08-13,2.675461
Belgium,BEL,2023-08-20,5.8593946
Belgium,BEL,2023-08-27,3.304256
Belgium,BEL,2023-09-03,-3.6201694
Belgium,BEL,2023-09-10,9.9200115
Belgium,BEL,2023-09-17,12.507418
Belgium,BEL,2023-09-24,0.08010681
Belgium,BEL,2023-10-01,4.0952907
Belgium,BEL,2023-10-08,1.0874585
Belgium,BEL,2023-10-15,-0.9802434
Belgium,BEL,2023-10-22,6.7829776
Belgium,BEL,2023-10-29,10.169064
Belgium,BEL,2023-11-05,4.45492
Belgium,BEL,2023-11-12,3.4914567
Belgium,BEL,2023-11-19,9.406503
Belgium,BEL,2023-11-26,6.087372
Belgium,BEL,2023-12-03,8.935484
Belgium,BEL,2023-12-10,12.287051
Belgium,BEL,2023-12-17,11.367443
Belgium,BEL,2023-12-24,9.428582
Belgium,BEL,2023-12-31,9.367289
Belize,BLZ,2020-01-31,0.6787313
Belize,BLZ,2020-02-29,2.850066
Belize,BLZ,2020-03-31,-10.367169
Belize,BLZ,2020-04-30,-14.60542
Belize,BLZ,2020-05-31,-5.0785937
Belize,BLZ,2020-06-30,3.3210294
Belize,BLZ,2020-07-31,-3.9408832
Belize,BLZ,2020-08-31,-3.9408832
Belize,BLZ,2020-09-30,-10.671465
Belize,BLZ,2020-10-31,12.634087
Belize,BLZ,2020-11-30,50.77473
Belize,BLZ,2020-12-31,51.0989
Belize,BLZ,2021-01-31,9.634548
Belize,BLZ,2021-02-28,11.380147
Belize,BLZ,2021-03-31,-9.523809
Belize,BLZ,2021-04-30,-17.626732
Belize,BLZ,2021-05-31,0.47281504
Belize,BLZ,2021-06-30,6.9711576
Belize,BLZ,2021-07-31,-0.72201985
Belize,BLZ,2021-08-31,45.607704
Belize,BLZ,2021-09-30,49.472446
Belize,BLZ,2021-10-31,67.24941
Belize,BLZ,2021-11-30,82.98367
Belize,BLZ,2021-12-31,-2.0452116
Belize,BLZ,2022-01-31,24.796526
Belize,BLZ,2022-02-28,33.214924
Belize,BLZ,2022-03-31,-9.704202
Belize,BLZ,2022-04-30,10.547093
Belize,BLZ,2022-05-31,2.9496856
Belize,BLZ,2022-06-30,2.2927654
Belize,BLZ,2022-07-31,15.950563
Belize,BLZ,2022-08-31,13.007655
Belize,BLZ,2022-09-30,-1.8932892
Belize,BLZ,2022-10-31,4.9629188
Belize,BLZ,2022-11-30,10.096974
Belize,BLZ,2022-12-31,2.9023747
Bermuda,BMU,2020-01-31,-27.643787
Bermuda,BMU,2020-02-29,7.5268817
Bermuda,BMU,2020-03-31,22.621567
Bermuda,BMU,2020-04-30,41.90688
Bermuda,BMU,2020-05-31,4.57516
Bermuda,BMU,2020-06-30,-19.58763
Bermuda,BMU,2020-07-31,-11.699778
Bermuda,BMU,2020-08-31,-6.4588003
Bermuda,BMU,2020-09-30,57.10724
Bermuda,BMU,2020-10-31,-26.174498
Bermuda,BMU,2020-11-30,4.895101
Bermuda,BMU,2020-12-31,-1.0989012
Bermuda,BMU,2021-01-31,21.37681
Bermuda,BMU,2021-02-28,8.7866125
Bermuda,BMU,2021-03-31,35.802475
Bermuda,BMU,2021-04-30,33.620686
Bermuda,BMU,2021-05-31,16.525421
Bermuda,BMU,2021-06-30,-11.646585
Bermuda,BMU,2021-07-31,-3.4334733
Bermuda,BMU,2021-08-31,8.225106
Bermuda,BMU,2021-09-30,136.71497
Bermuda,BMU,2021-10-31,67.391304
Bermuda,BMU,2021-11-30,28.959274
Bermuda,BMU,2021-12-31,15.384617
Bermuda,BMU,2022-01-31,-0.88495576
Bermuda,BMU,2022-02-28,5.9063168
Bermuda,BMU,2022-03-31,16.232462
Bermuda,BMU,2022-04-30,13.207545
Bermuda,BMU,2022-05-31,-3.0927835
Bermuda,BMU,2022-06-30,-29.5499
Bermuda,BMU,2022-07-31,-1.8789176
Bermuda,BMU,2022-08-31,-9.473684
Bermuda,BMU,2022-09-30,7.7283354
Bermuda,BMU,2022-10-31,-4.862578
Bermuda,BMU,2022-11-30,1.0989012
Bermuda,BMU,2022-12-31,14.345118
Bhutan,BTN,2020-01-31,-0.34045374
Bhutan,BTN,2020-02-29,15.093585
Bhutan,BTN,2020-03-31,-9.930717
Bhutan,BTN,2020-04-30,2.9601002
Bhutan,BTN,2020-05-31,-12.5833025
Bhutan,BTN,2020-06-30,-23.87051
Bhutan,BTN,2020-07-31,-9.348444
Bhutan,BTN,2020-08-31,-3.1505275
Bhutan,BTN,2020-09-30,7.408857
Bhutan,BTN,2020-10-31,5.1786404
Bhutan,BTN,2020-11-30,22.361048
Bhutan,BTN,2020-12-31,-23.675549
Bhutan,BTN,2021-01-31,-8.444166
Bhutan,BTN,2021-02-28,7.043373
Bhutan,BTN,2021-03-31,-8.671279
Bhutan,BTN,2021-04-30,12.301756
Bhutan,BTN,2021-05-31,-1.2925981
Bhutan,BTN,2021-06-30,-5.4390287
Bhutan,BTN,2021-07-31,-2.5475144
Bhutan,BTN,2021-08-31,-0.50524205
Bhutan,BTN,2021-09-30,-11.476695
Bhutan,BTN,2021-10-31,-1.3237076
Bhutan,BTN,2021-11-30,24.40809
Bhutan,BTN,2021-12-31,-6.670652
Bhutan,BTN,2022-01-31,6.3698225
Bhutan,BTN,2022-02-28,23.30947
Bhutan,BTN,2022-03-31,4.8121314
Bhutan,BTN,2022-04-30,42.673527
Bhutan,BTN,2022-05-31,15.896635
Bhutan,BTN,2022-06-30,-9.737027
Bhutan,BTN,2022-07-31,9.135007
Bhutan,BTN,2022-08-31,8.780111
Bhutan,BTN,2022-09-30,-1.7227855
Bhutan,BTN,2022-10-31,21.892546
Bhutan,BTN,2022-11-30,46.72978
Bhutan,BTN,2022-12-31,-9.090907
Bolivia,BOL,2020-01-31,10.130415
Bolivia,BOL,2020-02-29,12.465466
Bolivia,BOL,2020-03-31,12.139913
Bolivia,BOL,2020-04-30,-15.677289
Bolivia,BOL,2020-05-31,11.137932
Bolivia,BOL,2020-06-30,103.537544
Bolivia,BOL,2020-07-31,261.42044
Bolivia,BOL,2020-08-31,92.63909
Bolivia,BOL,2020-09-30,27.986032
Bolivia,BOL,2020-10-31,18.99726
Bolivia,BOL,2020-11-30,16.081081
Bolivia,BOL,2020-12-31,12.906782
Bolivia,BOL,2021-01-31,122.47562
Bolivia,BOL,2021-02-28,81.485115
Bolivia,BOL,2021-03-31,36.837208
Bolivia,BOL,2021-04-30,34.394573
Bolivia,BOL,2021-05-31,101.78429
Bolivia,BOL,2021-06-30,130.00824
Bolivia,BOL,2021-07-31,64.74942
Bolivia,BOL,2021-08-31,35.192444
Bolivia,BOL,2021-09-30,18.144032
Bolivia,BOL,2021-10-31,15.260504
Bolivia,BOL,2021-11-30,24.136963
Bolivia,BOL,2021-12-31,46.777607
Bolivia,BOL,2022-01-31,115.72082
Bosnia and Herzegovina,BIH,2020-01-31,-17.617985
Bosnia and Herzegovina,BIH,2020-02-29,-3.3844097
Bosnia and Herzegovina,BIH,2020-03-31,-11.769947
Bosnia and Herzegovina,BIH,2020-04-30,6.509465
Bosnia and Herzegovina,BIH,2020-05-31,-2.0274792
Bosnia and Herzegovina,BIH,2020-06-30,6.8147254
Bosnia and Herzegovina,BIH,2020-07-31,9.149163
Bosnia and Herzegovina,BIH,2020-08-31,16.65148
Bosnia and Herzegovina,BIH,2020-09-30,29.56997
Bosnia and Herzegovina,BIH,2020-10-31,16.292953
Bosnia and Herzegovina,BIH,2020-11-30,84.264305
Bosnia and Herzegovina,BIH,2020-12-31,94.23992
Bosnia and Herzegovina,BIH,2021-01-31,2.1452878
Bosnia and Herzegovina,BIH,2021-02-28,4.796872
Bosnia and Herzegovina,BIH,2021-03-31,43.02788
Bosnia and Herzegovina,BIH,2021-04-30,102.25959
Bosnia and Herzegovina,BIH,2021-05-31,41.73519
Bosnia and Herzegovina,BIH,2021-06-30,19.331219
Bosnia and Herzegovina,BIH,2021-07-31,9.940139
Bosnia and Herzegovina,BIH,2021-08-31,6.5090847
Bosnia and Herzegovina,BIH,2021-09-30,42.587627
Bosnia and Herzegovina,BIH,2021-10-31,37.70656
Bosnia and Herzegovina,BIH,2021-11-30,58.226765
Bosnia and Herzegovina,BIH,2021-12-31,52.617943
Bosnia and Herzegovina,BIH,2022-01-31,18.590601
Bosnia and Herzegovina,BIH,2022-02-28,54.42366
Bosnia and Herzegovina,BIH,2022-03-31,18.12964
Bosnia and Herzegovina,BIH,2022-04-30,-0.08410429
Bosnia and Herzegovina,BIH,2022-05-31,1.3410786
Bosnia and Herzegovina,BIH,2022-06-30,-0.774003
Bosnia and Herzegovina,BIH,2022-07-31,0.30680382
Bosnia and Herzegovina,BIH,2022-08-31,13.025253
Bosnia and Herzegovina,BIH,2022-09-30,16.871265
Bosnia and Herzegovina,BIH,2022-10-31,-3.7731428
Bosnia and Herzegovina,BIH,2022-11-30,-0.36238137
Bosnia and Herzegovina,BIH,2022-12-31,6.470029
Bosnia and Herzegovina,BIH,2023-01-31,-8.084167
Bosnia and Herzegovina,BIH,2023-02-28,-8.702993
Bosnia and Herzegovina,BIH,2023-03-31,-1.1636693
Bosnia and Herzegovina,BIH,2023-04-30,-6.1727576
Bosnia and Herzegovina,BIH,2023-05-31,-0.411414
Bosnia and Herzegovina,BIH,2023-06-30,-4.023049
Bosnia and Herzegovina,BIH,2023-07-31,-1.8282284
Bosnia and Herzegovina,BIH,2023-08-31,-0.5400414
Bosnia and Herzegovina,BIH,2023-09-30,3.832463
Bosnia and Herzegovina,BIH,2023-10-31,-5.8198943
Bosnia and Herzegovina,BIH,2023-11-30,3.0469358
Bosnia and Herzegovina,BIH,2023-12-31,-4.5057592
Brazil,BRA,2020-01-31,-0.648156
Brazil,BRA,2020-02-29,3.1171029
Brazil,BRA,2020-03-31,4.4796095
Brazil,BRA,2020-04-30,9.416206
Brazil,BRA,2020-05-31,28.714226
Brazil,BRA,2020-06-30,17.428091
Brazil,BRA,2020-07-31,17.039078
Brazil,BRA,2020-08-31,19.904573
Brazil,BRA,2020-09-30,14.138688
Brazil,BRA,2020-10-31,14.310137
Brazil,BRA,2020-11-30,14.7651615
Brazil,BRA,2020-12-31,23.94456
Brazil,BRA,2021-01-31,34.105583
Brazil,BRA,2021-02-28,33.571503
Brazil,BRA,2021-03-31,83.177704
Brazil,BRA,2021-04-30,71.83351
Brazil,BRA,2021-05-31,50.53869
Brazil,BRA,2021-06-30,41.984722
Brazil,BRA,2021-07-31,26.234182
Brazil,BRA,2021-08-31,20.310442
Brazil,BRA,2021-09-30,11.634602
Brazil,BRA,2021-10-31,9.654755
Brazil,BRA,2021-11-30,10.728361
Brazil,BRA,2021-12-31,15.826181
Brazil,BRA,2022-01-31,44.9291
Brazil,BRA,2022-02-28,28.728254
Brazil,BRA,2022-03-31,4.852617
Brazil,BRA,2022-04-30,0.9165053
Brazil,BRA,2022-05-31,6.6774855
Brazil,BRA,2022-06-30,10.538342
Brazil,BRA,2022-07-31,8.244067
Brazil,BRA,2022-08-31,4.3786774
Brazil,BRA,2022-09-30,3.745096
Brazil,BRA,2022-10-31,3.9454973
Brazil,BRA,2022-11-30,4.7778983
Brazil,BRA,2022-12-31,4.7059693
Brazil,BRA,2023-01-31,3.127534
Brazil,BRA,2023-02-28,1.8450465
Brazil,BRA,2023-03-31,4.628422
Brazil,BRA,2023-04-30,5.1268
Brazil,BRA,2023-05-31,6.0758214
Brazil,BRA,2023-06-30,5.703897
Brazil,BRA,2023-07-31,3.976853
Brazil,BRA,2023-08-31,2.7175663
Brazil,BRA,2023-09-30,4.2980833
Brazil,BRA,2023-10-31,5.0139904
Brazil,BRA,2023-11-30,11.320992
Brazil,BRA,2023-12-31,3.87417
Brunei,BRN,2020-01-31,17.157494
Brunei,BRN,2020-02-29,11.851851
Brunei,BRN,2020-03-31,0.80106604
Brunei,BRN,2020-04-30,-6.504069
Brunei,BRN,2020-05-31,-7.6086936
Brunei,BRN,2020-06-30,42.85714
Brunei,BRN,2020-07-31,-5.9139805
Brunei,BRN,2020-08-31,-5.972042
Brunei,BRN,2020-09-30,-21.086678
Brunei,BRN,2020-10-31,-16.978775
Brunei,BRN,2020-11-30,-4.0479717
Brunei,BRN,2020-12-31,-7.4074054
Brunei,BRN,2021-01-31,-22.257053
Brunei,BRN,2021-02-28,4.8445387
Brunei,BRN,2021-03-31,3.8536863
Brunei,BRN,2021-04-30,-1.9217986
Brunei,BRN,2021-05-31,-6.976744
Brunei,BRN,2021-06-30,25.478197
Brunei,BRN,2021-07-31,1.9066362
Brunei,BRN,2021-08-31,-66.39701
Brunei,BRN,2021-09-30,-62.63458
Brunei,BRN,2021-10-31,-19.266054
Brunei,BRN,2021-11-30,128.96855
