Entity,Code,Day,COVID-19 positivity rate
Russia,RUS,2022-02-23,27.81017
Russia,RUS,2022-02-24,28.325512
Russia,RUS,2022-02-25,28.81939
Russia,RUS,2022-02-26,29.138464
Russia,RUS,2022-02-27,29.263515
Russia,RUS,2022-02-28,29.323301
Russia,RUS,2022-03-01,29.244638
Russia,RUS,2022-03-02,29.235802
Russia,RUS,2022-03-03,28.95843
Russia,RUS,2022-03-04,28.399199
Russia,RUS,2022-03-05,27.818506
Russia,RUS,2022-03-06,27.244814
Russia,RUS,2022-03-07,26.446999
Russia,RUS,2022-03-08,25.647757
Russia,RUS,2022-03-09,24.81629
Russia,RUS,2022-03-10,24.26564
Russia,RUS,2022-03-11,24.051287
Russia,RUS,2022-03-12,23.681837
Russia,RUS,2022-03-13,23.165234
Russia,RUS,2022-03-14,22.732288
Russia,RUS,2022-03-15,22.052963
Russia,RUS,2022-03-16,21.179136
Russia,RUS,2022-03-17,20.023956
Russia,RUS,2022-03-18,18.550653
Russia,RUS,2022-03-19,17.27945
Russia,RUS,2022-03-20,16.196379
Russia,RUS,2022-03-21,15.091211
Russia,RUS,2022-03-22,14.279114
Russia,RUS,2022-03-23,13.684165
Russia,RUS,2022-03-24,13.249623
Russia,RUS,2022-03-25,12.925013
Russia,RUS,2022-03-26,12.56503
Russia,RUS,2022-03-27,12.171872
Russia,RUS,2022-03-28,11.8591795
Russia,RUS,2022-03-29,11.524888
Russia,RUS,2022-03-30,11.166043
Russia,RUS,2022-03-31,10.786985
Russia,RUS,2022-04-01,10.459428
Russia,RUS,2022-04-02,10.185597
Russia,RUS,2022-04-03,9.951996
Russia,RUS,2022-04-04,9.681149
Russia,RUS,2022-04-05,9.412162
Russia,RUS,2022-04-06,9.14695
Russia,RUS,2022-04-07,8.886067
Russia,RUS,2022-04-08,8.597424
Russia,RUS,2022-04-09,8.268762
Russia,RUS,2022-04-10,7.911519
Russia,RUS,2022-04-11,7.593501
Russia,RUS,2022-04-12,7.317492
Russia,RUS,2022-04-13,7.082336
Russia,RUS,2022-04-14,6.8810987
Russia,RUS,2022-04-15,6.673523
Russia,RUS,2022-04-16,6.484564
Russia,RUS,2022-04-17,6.3047953
Russia,RUS,2022-04-18,6.120142
Russia,RUS,2022-04-19,5.928452
Russia,RUS,2022-04-20,5.725651
Russia,RUS,2022-04-21,5.5139184
Russia,RUS,2022-04-22,5.3492064
Russia,RUS,2022-04-23,5.2172437
Russia,RUS,2022-04-24,5.1251554
Russia,RUS,2022-04-25,5.0394754
Russia,RUS,2022-04-26,4.9615035
Russia,RUS,2022-04-27,4.8947315
Russia,RUS,2022-04-28,4.841794
Russia,RUS,2022-04-29,4.8020277
Russia,RUS,2022-04-30,4.7587495
Russia,RUS,2022-05-01,4.7077146
Russia,RUS,2022-05-02,4.695174
Russia,RUS,2022-05-03,4.71916
Russia,RUS,2022-05-04,4.768219
Russia,RUS,2022-05-05,4.7864213
Russia,RUS,2022-05-06,4.7657824
Russia,RUS,2022-05-07,4.7422376
Russia,RUS,2022-05-08,4.7188954
Russia,RUS,2022-05-09,4.650428
Russia,RUS,2022-05-10,4.540245
Russia,RUS,2022-05-11,4.398642
Russia,RUS,2022-05-12,4.278473
Russia,RUS,2022-05-13,4.1772604
Russia,RUS,2022-05-14,4.0774674
Russia,RUS,2022-05-15,3.9748108
Russia,RUS,2022-05-16,3.855522
Russia,RUS,2022-05-17,3.7206242
Russia,RUS,2022-05-18,3.588591
Russia,RUS,2022-05-19,3.493051
Russia,RUS,2022-05-20,3.4067078
Russia,RUS,2022-05-21,3.3235984
Russia,RUS,2022-05-22,3.2412713
Russia,RUS,2022-05-23,3.2074344
Russia,RUS,2022-05-24,3.2185495
Russia,RUS,2022-05-25,3.2331781
Russia,RUS,2022-05-26,3.2168431
Russia,RUS,2022-05-27,3.2013378
Russia,RUS,2022-05-28,3.1892624
Russia,RUS,2022-05-29,3.1829515
Russia,RUS,2022-05-30,3.1485646
Russia,RUS,2022-05-31,3.0867662
Russia,RUS,2022-06-01,3.0418794
Russia,RUS,2022-06-02,3.0147617
Russia,RUS,2022-06-03,2.9842687
Russia,RUS,2022-06-04,2.9501832
Russia,RUS,2022-06-05,2.9252088
Russia,RUS,2022-06-06,2.9138567
Russia,RUS,2022-06-07,2.922453
Russia,RUS,2022-06-08,2.923133
Russia,RUS,2022-06-09,2.9032702
Russia,RUS,2022-06-10,2.8825388
Rwanda,RWA,2020-04-14,0.34310666
Rwanda,RWA,2020-04-15,0.39238793
Rwanda,RWA,2020-04-16,0.39472046
Rwanda,RWA,2020-04-17,0.39636138
Rwanda,RWA,2020-04-18,0.3990026
Rwanda,RWA,2020-04-19,0.4031361
Rwanda,RWA,2020-04-20,0.39503387
Rwanda,RWA,2020-04-21,0.389766
Rwanda,RWA,2020-04-22,0.3610783
Rwanda,RWA,2020-04-23,0.33719134
Rwanda,RWA,2020-04-24,0.30990466
Rwanda,RWA,2020-04-25,0.30910447
Rwanda,RWA,2020-04-26,0.31428516
Rwanda,RWA,2020-04-27,0.3396889
Rwanda,RWA,2020-04-28,0.3973905
Rwanda,RWA,2020-04-29,0.46016437
Rwanda,RWA,2020-04-30,0.54242337
Rwanda,RWA,2020-05-01,0.6501931
Rwanda,RWA,2020-05-02,0.70646954
Rwanda,RWA,2020-05-03,0.75291246
Rwanda,RWA,2020-05-04,0.789576
Rwanda,RWA,2020-05-05,0.7833768
Rwanda,RWA,2020-05-06,0.7769392
Rwanda,RWA,2020-05-07,0.7374248
Rwanda,RWA,2020-05-08,0.64913267
Rwanda,RWA,2020-05-09,0.57932025
Rwanda,RWA,2020-05-10,0.5131335
Rwanda,RWA,2020-05-11,0.4497713
Rwanda,RWA,2020-05-12,0.40288204
Rwanda,RWA,2020-05-13,0.36367372
Rwanda,RWA,2020-05-14,0.33079708
Rwanda,RWA,2020-05-15,0.31929275
Rwanda,RWA,2020-05-16,0.30221894
Rwanda,RWA,2020-05-17,0.27268028
Rwanda,RWA,2020-05-18,0.23651165
Rwanda,RWA,2020-05-19,0.20570303
Rwanda,RWA,2020-05-20,0.18881077
Rwanda,RWA,2020-05-21,0.18742399
Rwanda,RWA,2020-05-22,0.1976539
Rwanda,RWA,2020-05-23,0.22549304
Rwanda,RWA,2020-05-24,0.26556635
Rwanda,RWA,2020-05-25,0.31412536
Rwanda,RWA,2020-05-26,0.36530554
Rwanda,RWA,2020-05-27,0.37888256
Rwanda,RWA,2020-05-28,0.38354963
Rwanda,RWA,2020-05-29,0.37828702
Rwanda,RWA,2020-05-30,0.37242013
Rwanda,RWA,2020-05-31,0.36655322
Rwanda,RWA,2020-06-01,0.368786
Rwanda,RWA,2020-06-02,0.36064288
Rwanda,RWA,2020-06-03,0.38684437
Rwanda,RWA,2020-06-04,0.42895755
Rwanda,RWA,2020-06-05,0.48894665
Rwanda,RWA,2020-06-06,0.5554261
Rwanda,RWA,2020-06-07,0.6293025
Rwanda,RWA,2020-06-08,0.6747227
Rwanda,RWA,2020-06-09,0.7195948
Rwanda,RWA,2020-06-10,0.74689174
Rwanda,RWA,2020-06-11,0.75641143
Rwanda,RWA,2020-06-12,0.7574013
Rwanda,RWA,2020-06-13,0.7435517
Rwanda,RWA,2020-06-14,0.72506875
Rwanda,RWA,2020-06-15,0.7461347
Rwanda,RWA,2020-06-16,0.7786128
Rwanda,RWA,2020-06-17,0.82165045
Rwanda,RWA,2020-06-18,0.854307
Rwanda,RWA,2020-06-19,0.86298555
Rwanda,RWA,2020-06-20,0.86729103
Rwanda,RWA,2020-06-21,0.8756547
Rwanda,RWA,2020-06-22,0.85337734
Rwanda,RWA,2020-06-23,0.8327648
Rwanda,RWA,2020-06-24,0.79217094
Rwanda,RWA,2020-06-25,0.77325445
Rwanda,RWA,2020-06-26,0.7764562
Rwanda,RWA,2020-06-27,0.77566755
Rwanda,RWA,2020-06-28,0.75615907
Rwanda,RWA,2020-06-29,0.7411441
Rwanda,RWA,2020-06-30,0.74217355
Rwanda,RWA,2020-07-01,0.7609582
Rwanda,RWA,2020-07-02,0.7687202
Rwanda,RWA,2020-07-03,0.7806945
Rwanda,RWA,2020-07-04,0.8169436
Rwanda,RWA,2020-07-05,0.85613805
Rwanda,RWA,2020-07-06,0.89071363
Rwanda,RWA,2020-07-07,0.8440773
Rwanda,RWA,2020-07-08,0.82116336
Rwanda,RWA,2020-07-09,0.8065106
Rwanda,RWA,2020-07-10,0.77244705
Rwanda,RWA,2020-07-11,0.7369554
Rwanda,RWA,2020-07-12,0.7326091
Rwanda,RWA,2020-07-13,0.7483341
Rwanda,RWA,2020-07-14,0.8215275
Rwanda,RWA,2020-07-15,0.8560777
Rwanda,RWA,2020-07-16,0.87426895
Rwanda,RWA,2020-07-17,0.9169885
Rwanda,RWA,2020-07-18,0.9356545
Rwanda,RWA,2020-07-19,0.9333944
Rwanda,RWA,2020-07-20,0.91915697
Rwanda,RWA,2020-07-21,0.89936453
Rwanda,RWA,2020-07-22,0.87545836
Rwanda,RWA,2020-07-23,0.8701722
Rwanda,RWA,2020-07-24,0.8469751
Rwanda,RWA,2020-07-25,0.8348406
Rwanda,RWA,2020-07-26,0.8027673
Rwanda,RWA,2020-07-27,0.7742557
Rwanda,RWA,2020-07-28,0.7651694
Rwanda,RWA,2020-07-29,0.78221977
Rwanda,RWA,2020-07-30,0.8002402
Rwanda,RWA,2020-07-31,0.8234708
Rwanda,RWA,2020-08-01,0.8448845
Rwanda,RWA,2020-08-02,0.8886634
Rwanda,RWA,2020-08-03,0.9161908
Rwanda,RWA,2020-08-04,0.914369
Rwanda,RWA,2020-08-05,0.87784797
Rwanda,RWA,2020-08-06,0.8189199
Rwanda,RWA,2020-08-07,0.74731916
Rwanda,RWA,2020-08-08,0.67559624
Rwanda,RWA,2020-08-09,0.5858192
Rwanda,RWA,2020-08-10,0.49700412
Rwanda,RWA,2020-08-11,0.41026473
Rwanda,RWA,2020-08-12,0.3517256
Rwanda,RWA,2020-08-13,0.31167367
Rwanda,RWA,2020-08-14,0.283354
Rwanda,RWA,2020-08-15,0.28687263
Rwanda,RWA,2020-08-16,0.324808
Rwanda,RWA,2020-08-17,0.41886735
Rwanda,RWA,2020-08-18,0.55954784
Rwanda,RWA,2020-08-19,0.7117055
Rwanda,RWA,2020-08-20,0.8775292
Rwanda,RWA,2020-08-21,1.063542
Rwanda,RWA,2020-08-22,1.2127637
Rwanda,RWA,2020-08-23,1.351238
Rwanda,RWA,2020-08-24,1.4893123
Rwanda,RWA,2020-08-25,1.6302874
Rwanda,RWA,2020-08-26,1.8105729
Rwanda,RWA,2020-08-27,1.989928
Rwanda,RWA,2020-08-28,2.1446762
Rwanda,RWA,2020-08-29,2.2956767
Rwanda,RWA,2020-08-30,2.4411945
Rwanda,RWA,2020-08-31,2.5224428
Rwanda,RWA,2020-09-01,2.503109
Rwanda,RWA,2020-09-02,2.3676236
Rwanda,RWA,2020-09-03,2.2079194
Rwanda,RWA,2020-09-04,2.0454955
Rwanda,RWA,2020-09-05,1.8964916
Rwanda,RWA,2020-09-06,1.7319711
Rwanda,RWA,2020-09-07,1.5262935
Rwanda,RWA,2020-09-08,1.389637
Rwanda,RWA,2020-09-09,1.300091
Rwanda,RWA,2020-09-10,1.2011259
Rwanda,RWA,2020-09-11,1.1127683
Rwanda,RWA,2020-09-12,1.0340912
Rwanda,RWA,2020-09-13,0.9614209
Rwanda,RWA,2020-09-14,0.9686799
Rwanda,RWA,2020-09-15,0.96131384
Rwanda,RWA,2020-09-16,0.9793381
Rwanda,RWA,2020-09-17,1.0116944
Rwanda,RWA,2020-09-18,1.0565963
Rwanda,RWA,2020-09-19,1.0594745
Rwanda,RWA,2020-09-20,1.0612328
Rwanda,RWA,2020-09-21,1.0419655
Rwanda,RWA,2020-09-22,1.0333906
Rwanda,RWA,2020-09-23,0.9990389
Rwanda,RWA,2020-09-24,1.0000823
Rwanda,RWA,2020-09-25,0.97720015
Rwanda,RWA,2020-09-26,0.97894305
Rwanda,RWA,2020-09-27,0.9769668
Rwanda,RWA,2020-09-28,0.96422195
Rwanda,RWA,2020-09-29,0.93943775
Rwanda,RWA,2020-09-30,0.9121647
Rwanda,RWA,2020-10-01,0.8138476
Rwanda,RWA,2020-10-02,0.71533567
Rwanda,RWA,2020-10-03,0.61599106
Rwanda,RWA,2020-10-04,0.5183887
Rwanda,RWA,2020-10-05,0.43627584
Rwanda,RWA,2020-10-06,0.3562865
Rwanda,RWA,2020-10-07,0.2932183
Rwanda,RWA,2020-10-08,0.27655107
Rwanda,RWA,2020-10-09,0.26985872
Rwanda,RWA,2020-10-10,0.2704217
Rwanda,RWA,2020-10-11,0.27500823
Rwanda,RWA,2020-10-12,0.266488
Rwanda,RWA,2020-10-13,0.2710145
Rwanda,RWA,2020-10-14,0.27497414
Rwanda,RWA,2020-10-15,0.29259482
Rwanda,RWA,2020-10-16,0.3090858
Rwanda,RWA,2020-10-17,0.33289424
Rwanda,RWA,2020-10-18,0.36516216
Rwanda,RWA,2020-10-19,0.41066128
Rwanda,RWA,2020-10-20,0.4642055
Rwanda,RWA,2020-10-21,0.5225158
Rwanda,RWA,2020-10-22,0.54068446
Rwanda,RWA,2020-10-23,0.5575112
Rwanda,RWA,2020-10-24,0.5824176
Rwanda,RWA,2020-10-25,0.60859495
Rwanda,RWA,2020-10-26,0.6394863
Rwanda,RWA,2020-10-27,0.64415896
Rwanda,RWA,2020-10-28,0.64948654
Rwanda,RWA,2020-10-29,0.7105289
Rwanda,RWA,2020-10-30,0.77356505
Rwanda,RWA,2020-10-31,0.80071414
Rwanda,RWA,2020-11-01,0.8078181
Rwanda,RWA,2020-11-02,0.80562675
Rwanda,RWA,2020-11-03,0.81369597
Rwanda,RWA,2020-11-04,0.8107681
Rwanda,RWA,2020-11-05,0.73252755
Rwanda,RWA,2020-11-06,0.67347634
Rwanda,RWA,2020-11-07,0.6559011
Rwanda,RWA,2020-11-08,0.6452369
Rwanda,RWA,2020-11-09,0.6337678
Rwanda,RWA,2020-11-10,0.6375539
Rwanda,RWA,2020-11-11,0.649491
Rwanda,RWA,2020-11-12,0.72621155
Rwanda,RWA,2020-11-13,0.7667017
Rwanda,RWA,2020-11-14,0.80155766
Rwanda,RWA,2020-11-15,0.87192285
Rwanda,RWA,2020-11-16,0.98400426
Rwanda,RWA,2020-11-17,1.0826322
Rwanda,RWA,2020-11-18,1.1819954
Rwanda,RWA,2020-11-19,1.2424302
Rwanda,RWA,2020-11-20,1.3230286
Rwanda,RWA,2020-11-21,1.3531762
Rwanda,RWA,2020-11-22,1.3459432
Rwanda,RWA,2020-11-23,1.2871095
Rwanda,RWA,2020-11-24,1.2479258
Rwanda,RWA,2020-11-25,1.2112792
Rwanda,RWA,2020-11-26,1.180001
Rwanda,RWA,2020-11-27,1.1806452
Rwanda,RWA,2020-11-28,1.2298313
Rwanda,RWA,2020-11-29,1.2942668
Rwanda,RWA,2020-11-30,1.3632339
Rwanda,RWA,2020-12-01,1.3721033
Rwanda,RWA,2020-12-02,1.3615212
Rwanda,RWA,2020-12-03,1.3725952
Rwanda,RWA,2020-12-04,1.2967935
Rwanda,RWA,2020-12-05,1.2090869
Rwanda,RWA,2020-12-06,1.1254901
Rwanda,RWA,2020-12-07,1.056173
Rwanda,RWA,2020-12-08,1.0599042
Rwanda,RWA,2020-12-09,1.0894316
Rwanda,RWA,2020-12-10,1.0907758
Rwanda,RWA,2020-12-11,1.1769989
Rwanda,RWA,2020-12-12,1.2907832
Rwanda,RWA,2020-12-13,1.4291334
Rwanda,RWA,2020-12-14,1.6128805
Rwanda,RWA,2020-12-15,1.7684319
Rwanda,RWA,2020-12-16,1.9487768
Rwanda,RWA,2020-12-17,2.133996
Rwanda,RWA,2020-12-18,2.3827105
Rwanda,RWA,2020-12-19,2.5964925
Rwanda,RWA,2020-12-20,2.7772443
Rwanda,RWA,2020-12-21,2.8472393
Rwanda,RWA,2020-12-22,2.9150085
Rwanda,RWA,2020-12-23,2.9493525
Rwanda,RWA,2020-12-24,3.0253148
Rwanda,RWA,2020-12-25,2.8954115
Rwanda,RWA,2020-12-26,2.7486901
Rwanda,RWA,2020-12-27,2.5892587
Rwanda,RWA,2020-12-28,2.5513594
Rwanda,RWA,2020-12-29,2.4932787
Rwanda,RWA,2020-12-30,2.4393272
Rwanda,RWA,2020-12-31,2.3746219
Rwanda,RWA,2021-01-01,2.5009875
Rwanda,RWA,2021-01-02,2.7127502
Rwanda,RWA,2021-01-03,2.935701
Rwanda,RWA,2021-01-04,3.0526326
Rwanda,RWA,2021-01-05,3.2564752
Rwanda,RWA,2021-01-06,3.4209821
Rwanda,RWA,2021-01-07,3.5104518
Rwanda,RWA,2021-01-08,3.4946349
Rwanda,RWA,2021-01-09,3.4204328
Rwanda,RWA,2021-01-10,3.3217483
Rwanda,RWA,2021-01-11,3.305429
Rwanda,RWA,2021-01-12,3.2297506
Rwanda,RWA,2021-01-13,3.2589843
Rwanda,RWA,2021-01-14,3.4611788
Rwanda,RWA,2021-01-15,3.683422
Rwanda,RWA,2021-01-16,3.9489539
Rwanda,RWA,2021-01-17,4.32578
Rwanda,RWA,2021-01-18,4.5982594
Rwanda,RWA,2021-01-19,4.824049
Rwanda,RWA,2021-01-20,4.9683905
Rwanda,RWA,2021-01-21,5.0083966
Rwanda,RWA,2021-01-22,5.1302586
Rwanda,RWA,2021-01-23,5.2330804
Rwanda,RWA,2021-01-24,5.2190237
Rwanda,RWA,2021-01-25,5.2524877
Rwanda,RWA,2021-01-26,5.279253
Rwanda,RWA,2021-01-27,5.335223
Rwanda,RWA,2021-01-28,5.3662734
Rwanda,RWA,2021-01-29,5.32765
Rwanda,RWA,2021-01-30,5.2304497
Rwanda,RWA,2021-01-31,4.9976454
Rwanda,RWA,2021-02-01,4.789661
Rwanda,RWA,2021-02-02,4.650922
Rwanda,RWA,2021-02-03,4.4723268
Rwanda,RWA,2021-02-04,4.2098055
Rwanda,RWA,2021-02-05,3.8795044
Rwanda,RWA,2021-02-06,3.5726442
Rwanda,RWA,2021-02-07,3.5707018
Rwanda,RWA,2021-02-08,3.5202713
Rwanda,RWA,2021-02-09,3.416177
Rwanda,RWA,2021-02-10,3.28501
Rwanda,RWA,2021-02-11,3.315189
Rwanda,RWA,2021-02-12,3.3995402
Rwanda,RWA,2021-02-13,3.4673295
Rwanda,RWA,2021-02-14,3.3572924
Rwanda,RWA,2021-02-15,3.2973502
Rwanda,RWA,2021-02-16,3.245143
Rwanda,RWA,2021-02-17,3.1961021
Rwanda,RWA,2021-02-18,3.0631914
Rwanda,RWA,2021-02-19,2.9230516
Rwanda,RWA,2021-02-20,2.7830539
Rwanda,RWA,2021-02-21,2.6830757
Rwanda,RWA,2021-02-22,2.5693946
Rwanda,RWA,2021-02-23,2.4659204
Rwanda,RWA,2021-02-24,2.4054835
Rwanda,RWA,2021-02-25,2.3580658
Rwanda,RWA,2021-02-26,2.3247294
Rwanda,RWA,2021-02-27,2.338516
Rwanda,RWA,2021-02-28,2.3665166
Rwanda,RWA,2021-03-01,2.3885975
Rwanda,RWA,2021-03-02,2.4323301
Rwanda,RWA,2021-03-03,2.4913476
Rwanda,RWA,2021-03-04,2.5398877
Rwanda,RWA,2021-03-05,2.6252024
Rwanda,RWA,2021-03-06,2.6918385
Rwanda,RWA,2021-03-07,2.6738725
Rwanda,RWA,2021-03-08,2.6895216
Rwanda,RWA,2021-03-09,2.6985831
Rwanda,RWA,2021-03-10,2.6772366
Rwanda,RWA,2021-03-11,2.65035
Rwanda,RWA,2021-03-12,2.5474331
Rwanda,RWA,2021-03-13,2.43324
Rwanda,RWA,2021-03-14,2.446849
Rwanda,RWA,2021-03-15,2.4078863
Rwanda,RWA,2021-03-16,2.361299
Rwanda,RWA,2021-03-17,2.3392434
Rwanda,RWA,2021-03-18,2.3527188
Rwanda,RWA,2021-03-19,2.391629
Rwanda,RWA,2021-03-20,2.4514537
Rwanda,RWA,2021-03-21,2.4535837
Rwanda,RWA,2021-03-22,2.500889
Rwanda,RWA,2021-03-23,2.534407
Rwanda,RWA,2021-03-24,2.5510683
Rwanda,RWA,2021-03-25,2.6053774
Rwanda,RWA,2021-03-26,2.676495
Rwanda,RWA,2021-03-27,2.6966498
Rwanda,RWA,2021-03-28,2.5644608
Rwanda,RWA,2021-03-29,2.390119
Rwanda,RWA,2021-03-30,2.2100375
Rwanda,RWA,2021-03-31,2.0335035
Rwanda,RWA,2021-04-01,1.7855254
Rwanda,RWA,2021-04-02,1.5381203
Rwanda,RWA,2021-04-03,1.3617529
Rwanda,RWA,2021-04-04,1.3856367
Rwanda,RWA,2021-04-05,1.4785874
Rwanda,RWA,2021-04-06,1.6303041
Rwanda,RWA,2021-04-07,1.8229637
Rwanda,RWA,2021-04-08,2.0663445
Rwanda,RWA,2021-04-09,2.2763293
Rwanda,RWA,2021-04-10,2.3889122
Rwanda,RWA,2021-04-11,2.478748
Rwanda,RWA,2021-04-12,2.5258012
Rwanda,RWA,2021-04-13,2.5235946
Rwanda,RWA,2021-04-14,2.4393964
Rwanda,RWA,2021-04-15,2.2759337
Rwanda,RWA,2021-04-16,2.1255555
Rwanda,RWA,2021-04-17,2.0219636
Rwanda,RWA,2021-04-18,1.8603288
Rwanda,RWA,2021-04-19,1.6827593
Rwanda,RWA,2021-04-20,1.5095608
Rwanda,RWA,2021-04-21,1.3879848
Rwanda,RWA,2021-04-22,1.3378855
Rwanda,RWA,2021-04-23,1.3498881
Rwanda,RWA,2021-04-24,1.4499424
Rwanda,RWA,2021-04-25,1.6055988
Rwanda,RWA,2021-04-26,1.7168002
Rwanda,RWA,2021-04-27,1.84571
Rwanda,RWA,2021-04-28,2.00745
Rwanda,RWA,2021-04-29,2.128968
Rwanda,RWA,2021-04-30,2.191638
Rwanda,RWA,2021-05-01,2.1653168
Rwanda,RWA,2021-05-02,2.1480124
Rwanda,RWA,2021-05-03,2.254456
Rwanda,RWA,2021-05-04,2.3190289
Rwanda,RWA,2021-05-05,2.2756798
Rwanda,RWA,2021-05-06,2.2533062
Rwanda,RWA,2021-05-07,2.217977
Rwanda,RWA,2021-05-08,2.1607614
Rwanda,RWA,2021-05-09,2.0323813
Rwanda,RWA,2021-05-10,1.8638301
Rwanda,RWA,2021-05-11,1.7383227
Rwanda,RWA,2021-05-12,1.6907748
Rwanda,RWA,2021-05-13,1.6370723
Rwanda,RWA,2021-05-14,1.6195992
Rwanda,RWA,2021-05-15,1.5687251
Rwanda,RWA,2021-05-16,1.5455228
Rwanda,RWA,2021-05-17,1.5845573
Rwanda,RWA,2021-05-18,1.6036143
Rwanda,RWA,2021-05-19,1.6358837
Rwanda,RWA,2021-05-20,1.6598145
Rwanda,RWA,2021-05-21,1.6194301
Rwanda,RWA,2021-05-22,1.6794367
Rwanda,RWA,2021-05-23,1.729799
Rwanda,RWA,2021-05-24,1.6981902
Rwanda,RWA,2021-05-25,1.6475589
Rwanda,RWA,2021-05-26,1.5584317
Rwanda,RWA,2021-05-27,1.4484054
Rwanda,RWA,2021-05-28,1.3975289
Rwanda,RWA,2021-05-29,1.3258088
Rwanda,RWA,2021-05-30,1.2617798
Rwanda,RWA,2021-05-31,1.1338139
Rwanda,RWA,2021-06-01,1.045336
Rwanda,RWA,2021-06-02,0.96032184
Rwanda,RWA,2021-06-03,0.90303046
Rwanda,RWA,2021-06-04,0.8369938
Rwanda,RWA,2021-06-05,0.8148213
Rwanda,RWA,2021-06-06,0.8131417
Rwanda,RWA,2021-06-07,0.8586031
Rwanda,RWA,2021-06-08,0.9139448
Rwanda,RWA,2021-06-09,1.0185057
Rwanda,RWA,2021-06-10,1.1790766
Rwanda,RWA,2021-06-11,1.3861485
Rwanda,RWA,2021-06-12,1.4633609
Rwanda,RWA,2021-06-13,1.5170395
Rwanda,RWA,2021-06-14,1.8416041
Rwanda,RWA,2021-06-15,2.207216
Rwanda,RWA,2021-06-16,2.5651088
Rwanda,RWA,2021-06-17,2.897047
Rwanda,RWA,2021-06-18,3.2825348
Rwanda,RWA,2021-06-19,3.8748558
Rwanda,RWA,2021-06-20,4.4395123
Rwanda,RWA,2021-06-21,4.7311273
Rwanda,RWA,2021-06-22,4.876261
Rwanda,RWA,2021-06-23,5.3224373
Rwanda,RWA,2021-06-24,5.8746266
Rwanda,RWA,2021-06-25,6.3511653
Rwanda,RWA,2021-06-26,6.7391644
Rwanda,RWA,2021-06-27,7.102693
Rwanda,RWA,2021-06-28,7.6620274
Rwanda,RWA,2021-06-29,8.442072
Rwanda,RWA,2021-06-30,8.694409
Rwanda,RWA,2021-07-01,8.760736
Rwanda,RWA,2021-07-02,8.824349
Rwanda,RWA,2021-07-03,8.906178
Rwanda,RWA,2021-07-04,9.374547
Rwanda,RWA,2021-07-05,9.513783
Rwanda,RWA,2021-07-06,9.585395
Rwanda,RWA,2021-07-07,9.97743
Rwanda,RWA,2021-07-08,10.470895
Rwanda,RWA,2021-07-09,10.980125
Rwanda,RWA,2021-07-10,11.424215
Rwanda,RWA,2021-07-11,11.505992
Rwanda,RWA,2021-07-12,11.631138
Rwanda,RWA,2021-07-13,11.619918
Rwanda,RWA,2021-07-14,11.407515
Rwanda,RWA,2021-07-15,11.26101
Rwanda,RWA,2021-07-16,11.010644
Rwanda,RWA,2021-07-17,10.768136
Rwanda,RWA,2021-07-18,10.371542
Rwanda,RWA,2021-07-19,10.110114
Rwanda,RWA,2021-07-20,9.683125
Rwanda,RWA,2021-07-21,9.183312
Rwanda,RWA,2021-07-22,8.428991
Rwanda,RWA,2021-07-23,7.6923947
Rwanda,RWA,2021-07-24,6.9044466
Rwanda,RWA,2021-07-25,6.3631997
Rwanda,RWA,2021-07-26,5.656898
Rwanda,RWA,2021-07-27,5.201457
Rwanda,RWA,2021-07-28,4.9813313
Rwanda,RWA,2021-07-29,5.000397
Rwanda,RWA,2021-07-30,5.1638002
Rwanda,RWA,2021-07-31,5.497551
Rwanda,RWA,2021-08-01,5.7098937
Rwanda,RWA,2021-08-02,6.232152
Rwanda,RWA,2021-08-03,6.961369
Rwanda,RWA,2021-08-04,7.500644
Rwanda,RWA,2021-08-05,7.8523707
Rwanda,RWA,2021-08-06,8.018141
Rwanda,RWA,2021-08-07,7.9444103
Rwanda,RWA,2021-08-08,7.885003
Rwanda,RWA,2021-08-09,7.633576
Rwanda,RWA,2021-08-10,7.135063
Rwanda,RWA,2021-08-11,6.719427
Rwanda,RWA,2021-08-12,6.381647
Rwanda,RWA,2021-08-13,6.0943675
Rwanda,RWA,2021-08-14,5.9086905
Rwanda,RWA,2021-08-15,5.7400675
Rwanda,RWA,2021-08-16,5.5501833
Rwanda,RWA,2021-08-17,5.3378625
Rwanda,RWA,2021-08-18,5.1723285
Rwanda,RWA,2021-08-19,5.027102
Rwanda,RWA,2021-08-20,4.9304857
Rwanda,RWA,2021-08-21,4.81377
Rwanda,RWA,2021-08-22,4.677274
Rwanda,RWA,2021-08-23,4.556933
Rwanda,RWA,2021-08-24,4.4967475
Rwanda,RWA,2021-08-25,4.413429
Rwanda,RWA,2021-08-26,4.2766047
Rwanda,RWA,2021-08-27,4.1344504
Rwanda,RWA,2021-08-28,4.018716
Rwanda,RWA,2021-08-29,3.9243433
Rwanda,RWA,2021-08-30,3.8035474
Rwanda,RWA,2021-08-31,3.6731977
Rwanda,RWA,2021-09-01,3.5084639
Rwanda,RWA,2021-09-02,3.395684
Rwanda,RWA,2021-09-03,3.2753522
Rwanda,RWA,2021-09-04,3.1833425
Rwanda,RWA,2021-09-05,3.1705823
Rwanda,RWA,2021-09-06,3.2496502
Rwanda,RWA,2021-09-07,3.2791634
Rwanda,RWA,2021-09-08,3.3467324
Rwanda,RWA,2021-09-09,3.3906112
Rwanda,RWA,2021-09-10,3.4347694
Rwanda,RWA,2021-09-11,3.4642105
